url_path,views_total,views_unique
/mariasfiraiala/SO-exam,22,10
/mariasfiraiala/SO-exam/tree/master/software-stack,21,5
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,14,7
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,14,5
/mariasfiraiala/SO-exam/tree/master/data,13,5
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,12,3
/mariasfiraiala/SO-exam/tree/master/compute,10,3
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,4,2
/mariasfiraiala/SO-exam/tree/master/app-interact,3,1
/mariasfiraiala/SO-exam/tree/master/extra,3,1
