url_path,views_total,views_unique
/mariasfiraiala/SO-exam,41,26
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,36,11
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,20,6
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,18,6
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,16,8
/mariasfiraiala/SO-exam/tree/master/compute,14,4
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,14,3
/mariasfiraiala/SO-exam/tree/master/data,11,4
/mariasfiraiala/SO-exam/tree/master/software-stack,10,4
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,8,2
