time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-23 00:00:00+00:00,3.0,2.0,352,30
2023-08-24 00:00:00+00:00,3.0,2.0,273,27
2023-08-25 00:00:00+00:00,3.0,2.0,629,28
2023-08-26 00:00:00+00:00,3.0,2.0,388,30
2023-08-27 00:00:00+00:00,3.0,2.0,604,22
2023-08-28 00:00:00+00:00,7.0,5.0,937,40
2023-08-29 00:00:00+00:00,3.0,2.0,822,50
2023-08-30 00:00:00+00:00,5.0,3.0,94,16
2023-08-31 00:00:00+00:00,3.0,2.0,214,20
2023-09-01 00:00:00+00:00,3.0,2.0,247,24
2023-09-02 00:00:00+00:00,1.0,1.0,238,19
2023-09-03 00:00:00+00:00,2.0,2.0,481,43
2023-09-04 00:00:00+00:00,2.0,2.0,992,44
2023-09-05 00:00:00+00:00,,,1178,61
