time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-25 00:00:00+00:00,1.0,1.0,1,1
2025-05-26 00:00:00+00:00,5.0,2.0,16,2
2025-05-27 00:00:00+00:00,1.0,1.0,31,6
2025-05-28 00:00:00+00:00,1.0,1.0,31,1
2025-05-29 00:00:00+00:00,4.0,2.0,5,2
2025-05-30 00:00:00+00:00,2.0,2.0,4,1
2025-05-31 00:00:00+00:00,5.0,2.0,3,1
2025-06-01 00:00:00+00:00,1.0,1.0,1,1
2025-06-02 00:00:00+00:00,5.0,2.0,2,2
2025-06-03 00:00:00+00:00,4.0,2.0,38,3
2025-06-04 00:00:00+00:00,1.0,1.0,10,6
2025-06-05 00:00:00+00:00,3.0,3.0,15,1
2025-06-06 00:00:00+00:00,4.0,3.0,11,1
2025-06-07 00:00:00+00:00,,,8,3
