url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,68,13
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,60,12
/mariasfiraiala/SO-exam,58,25
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,40,11
/mariasfiraiala/SO-exam/tree/master/software-stack,38,8
/mariasfiraiala/SO-exam/tree/master/compute,34,9
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,32,12
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,26,6
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,25,7
/mariasfiraiala/SO-exam/tree/master/app-interact,24,8
