url_path,views_total,views_unique
/mariasfiraiala/SO-exam,50,24
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,45,9
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,38,10
/mariasfiraiala/SO-exam/tree/master/compute,32,9
/mariasfiraiala/SO-exam/tree/master/software-stack,28,8
/mariasfiraiala/SO-exam/tree/master/data,23,8
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,22,8
/mariasfiraiala/SO-exam/tree/master/app-interact,20,6
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,19,5
/mariasfiraiala/SO-exam/tree/master/io,15,6
