url_path,views_total,views_unique
/mariasfiraiala/SO-exam,44,23
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,30,10
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,28,10
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,17,6
/mariasfiraiala/SO-exam/tree/master/software-stack,17,5
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,16,6
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,16,5
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,16,4
/mariasfiraiala/SO-exam/tree/master/compute,15,5
/mariasfiraiala/SO-exam/tree/master/data,13,5
