url_path,views_total,views_unique
/mariasfiraiala/SO-exam,80,29
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,48,16
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,35,13
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,32,8
/mariasfiraiala/SO-exam/tree/master/software-stack,28,11
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,26,9
/mariasfiraiala/SO-exam/tree/master/io,20,9
/mariasfiraiala/SO-exam/tree/master/data,20,8
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,19,8
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,18,8
