url_path,views_total,views_unique
/mariasfiraiala/SO-exam,61,27
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,26,10
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,14,3
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,9,5
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,8,4
/mariasfiraiala/SO-exam/commits,6,5
/mariasfiraiala/SO-exam/commit/7280b511033432b0d93af69ca7605cef1941c201,5,3
/mariasfiraiala/SO-exam/tree/master/compute,4,3
/mariasfiraiala/SO-exam/tree/master/data,4,3
/mariasfiraiala/SO-exam/tree/master/software-stack,4,3
