time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-07 00:00:00+00:00,4,2,481,69
2025-02-08 00:00:00+00:00,4,2,532,63
2025-02-09 00:00:00+00:00,5,3,1131,84
2025-02-10 00:00:00+00:00,5,3,893,86
2025-02-11 00:00:00+00:00,1,1,192,28
2025-02-12 00:00:00+00:00,2,2,2,1
2025-02-13 00:00:00+00:00,1,1,9,4
2025-02-14 00:00:00+00:00,2,2,3,3
2025-02-15 00:00:00+00:00,6,2,19,6
2025-02-16 00:00:00+00:00,5,2,1,1
2025-02-17 00:00:00+00:00,1,1,1,1
2025-02-18 00:00:00+00:00,4,2,2,2
2025-02-19 00:00:00+00:00,1,1,8,3
