url_path,views_total,views_unique
/mariasfiraiala/SO-exam,59,34
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,14,10
/mariasfiraiala/SO-exam/tree/master/app-interact,8,7
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,6,6
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,6,5
/mariasfiraiala/SO-exam/tree/master/compute,5,4
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,4,4
/mariasfiraiala/SO-exam/tree/master/io,4,3
/mariasfiraiala/SO-exam/tree/master/software-stack,4,3
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,4,2
